sample_id,target_class_id,tx0_x,tx0_y,tx0_z,tx1_x,tx1_y,tx1_z,u1_x,u1_y,u1_z,u1_distance_m,u1_angle_deg,u1_required_rate_bpshz,u1_pilot_snr_db,u2_x,u2_y,u2_z,u2_distance_m,u2_angle_deg,u2_required_rate_bpshz,u2_pilot_snr_db,angular_separation_deg,h11_power_db,h12_power_db,h21_power_db,h22_power_db,h11_num_paths,h12_num_paths,h21_num_paths,h22_num_paths,tx0_sector_label,tx0_codebook_label,tx0_sector_angle_deg,tx0_refinement_angle_deg,tx0_target_angle_deg,tx1_sector_label,tx1_codebook_label,tx1_sector_angle_deg,tx1_refinement_angle_deg,tx1_target_angle_deg,best_tx0_sector,best_tx0_codebook,best_tx0_target_angle_deg,best_tx1_sector,best_tx1_codebook,best_tx1_target_angle_deg,target_score,best_score,target_is_best,target_sinr_u1_db,target_sinr_u2_db,target_rate_u1_bpshz,target_rate_u2_bpshz,target_sum_rate_bpshz
30,43,0.0,-0.01,1.5,0.0,0.01,1.5,1.4252618892214488,-1.629147490074239,1.5,2.1645999624139067,-48.81889882427605,2.292462536169882,29.27673695649525,1.8554408588945914,1.7910529999194555,1.5,2.5788624681002243,43.98840656898301,3.3122919753711173,27.748902758445947,92.80730539325906,-74.68815028109304,-76.26276657637528,-74.74855108793304,-76.21598447914235,1,1,1,1,5,0,-45.0,0.0,-45.0,3,0,45.0,0.0,45.0,5,0,-45.0,3,0,45.0,-17.18576072261353,-17.18576072261353,1,-1.5073706329260412,-2.308419567818477,0.7712477895881471,0.6669412300263213,1.4381890196144684
31,44,0.0,-0.01,1.5,0.0,0.01,1.5,1.4078623432523067,-1.44402996418347,1.5,2.016754550015343,-45.726584571439396,4.3232845596829605,29.891856364778956,1.2885020037386592,1.9118945652037156,1.5,2.3055537820866476,56.02239837857804,3.997937210648816,28.72984628772013,101.74898295001744,-74.07303087280934,-75.2975249263914,-74.13470422948731,-75.23504094986816,1,1,1,1,5,0,-45.0,0.0,-45.0,4,0,60.0,0.0,60.0,5,0,-45.0,4,0,60.0,-42.60942907147274,-42.60942907147274,1,-0.14057070942004593,-2.1200483976257285,0.976840634341236,0.6904217134549013,1.6672623477961372
32,46,0.0,-0.01,1.5,0.0,0.01,1.5,1.6603907133792184,-1.687475618601412,1.5,2.3673764560057124,-45.46352415189188,2.5654815989887716,28.494886191342175,1.9651220739737039,-1.0535778085396494,1.5,2.229737868958125,-28.197477162143425,4.498734128611748,29.007358647467996,17.266046989748457,-75.47000104624613,-74.9575285901203,-75.52230703964216,-74.99433914327204,1,1,1,1,5,0,-45.0,0.0,-45.0,6,0,-30.0,0.0,-30.0,5,0,-45.0,6,0,-30.0,-32.430419112668055,-32.430419112668055,1,-1.6731089468939704,-1.3086110641720203,0.7487035480870146,0.7989561717583474,1.5476597198453619
33,47,0.0,-0.01,1.5,0.0,0.01,1.5,1.756750632927699,-1.9223590367007635,1.5,2.6041576473548904,-47.5773251197733,3.7007127205073753,27.665360435175728,2.163221904057627,-0.6534978944848621,1.5,2.2597762066830542,-16.809288967991137,2.6028387596119944,28.88381442071634,30.768036151782162,-76.29952680241257,-75.08107281687195,-76.34877047354907,-75.10330367103816,1,1,1,1,5,0,-45.0,0.0,-45.0,7,0,-15.0,0.0,-15.0,5,0,-45.0,7,0,-15.0,-24.06694804555968,-24.06694804555968,1,-2.692635820239317,-1.3169612934424895,0.621002217260936,0.7977772696779661,1.418779486938902
34,49,0.0,-0.01,1.5,0.0,0.01,1.5,2.11024313085887,-1.3001488275861226,1.5,2.4786111121373224,-31.63777436590449,2.4019661215554837,28.08826079564617,2.0678092830627346,0.6629354621779419,1.5,2.1714784498432174,17.7757450194542,4.3753615578530285,29.231104472445104,49.41351938535869,-75.87662644194212,-74.75820585735897,-75.9133909306949,-74.73378276514319,1,1,1,1,6,0,-30.0,0.0,-30.0,1,0,15.0,0.0,15.0,6,0,-30.0,1,0,15.0,-29.6199745084723,-29.6199745084723,1,-2.0580586354929347,-1.1848432638994952,0.6982882997287273,0.8165830052928161,1.5148713050215434
35,50,0.0,-0.01,1.5,0.0,0.01,1.5,1.9917246571999647,-0.9739795281934029,1.5,2.217115971580684,-26.059240775917793,4.029858772939665,29.055465431177087,1.8001513458256637,1.0215934869798422,1.5,2.069830456949936,29.575093422905045,4.825970474269878,29.65604225464048,55.63433419882284,-74.9094218064112,-74.350268320231,-74.94384079886119,-74.30884498294782,1,1,1,1,6,0,-30.0,0.0,-30.0,2,0,30.0,0.0,30.0,6,0,-30.0,2,0,30.0,-50.21482524589416,-50.21482524589416,1,-1.7790877360794188,-0.3575922543343323,0.7345535643527602,0.941827488774769,1.6763810531275292
36,51,0.0,-0.01,1.5,0.0,0.01,1.5,1.8346802462052503,-0.9143808455667489,1.5,2.049913153417754,-26.491070554488637,1.3372455742142537,29.738207681310552,1.6356335609064512,1.7770745153920628,1.5,2.41522068946493,47.373286616912246,3.866036615724874,28.321407549090853,73.86435717140088,-74.22667955627774,-75.6964014560104,-74.2644811070104,-75.64347968849744,1,1,1,1,6,0,-30.0,0.0,-30.0,3,0,45.0,0.0,45.0,6,0,-30.0,3,0,45.0,-18.850965672219893,-18.850965672219893,1,-0.924769686519064,-1.9829372349369252,0.8545604732727862,0.7079144826524836,1.5624749559252697
37,52,0.0,-0.01,1.5,0.0,0.01,1.5,1.7162213306349108,-1.132352318097016,1.5,2.0561219389972836,-33.41658371999873,3.002309404528315,29.7163248953113,1.1736024246671335,2.0327390274095007,1.5,2.3472048493342665,60.0,1.3553727306914483,28.57514448769708,93.41658371999873,-74.248562342277,-75.45383733502842,-74.29509287651908,-75.38974274989121,1,1,1,1,6,0,-30.0,0.0,-30.0,4,0,60.0,0.0,60.0,6,0,-30.0,4,0,60.0,-8.228210278777883,-8.228210278777883,1,-0.9123980395083453,-1.427936821122438,0.8563988496898627,0.7822331190747295,1.6386319687645923
38,53,0.0,-0.01,1.5,0.0,0.01,1.5,2.2281000724868627,-1.1681345595330135,1.5,2.51574408121958,-27.666846537171942,3.6898655045823143,27.956740956504213,1.5838282856347152,-1.397987001786219,1.5,2.11255288585631,-41.43366025516298,2.427371672171192,29.485121213058186,13.766813717991035,-76.00814628108408,-74.47976602453011,-76.0402083377062,-74.53418159426762,1,1,1,1,6,0,-30.0,0.0,-30.0,5,0,-45.0,0.0,-45.0,6,0,-30.0,5,0,-45.0,-22.93767926358255,-22.93767926358255,1,-2.400515949216782,-1.9591165408128597,0.6556921528903715,0.7109882873236344,1.3666804402140058
39,55,0.0,-0.01,1.5,0.0,0.01,1.5,1.8468218589318046,-1.139777828450567,1.5,2.1702176104842152,-31.681073359536366,4.084711244498017,29.24499074151102,2.266774861038942,-0.5200837688110936,1.5,2.325673106268133,-12.922165814625128,2.264546271942134,28.63138288569833,18.75890754491124,-74.71989649607727,-75.33350435188996,-74.76193678430127,-75.35020679533416,1,1,1,1,6,0,-30.0,0.0,-30.0,7,0,-15.0,0.0,-15.0,6,0,-30.0,7,0,-15.0,-24.08798153318252,-24.08798153318252,1,-1.021896983132574,-1.7026258640427796,0.8402282243331443,0.7447417780528442,1.5849700023859885
40,56,0.0,-0.01,1.5,0.0,0.01,1.5,2.180811784257932,-0.7441026082849628,1.5,2.3042631642272875,-18.839867685979282,4.221095011472645,28.715543541077576,2.1134299398421366,0.06683156612908722,1.5,2.1144863605264526,1.8112221361952674,3.8345959507633993,29.451182467116062,20.651089822174548,-75.24934369651072,-74.5163024211901,-75.2736883694536,-74.51370477047223,1,1,1,1,7,0,-15.0,0.0,-15.0,0,0,0.0,0.0,0.0,7,0,-15.0,0,0,0.0,-40.97319052694497,-40.97319052694497,1,-2.1138403067490192,-0.8403546152249686,0.6912064034886406,0.867161746957011,1.5583681504456517
41,57,0.0,-0.01,1.5,0.0,0.01,1.5,1.9603749439263614,-0.6638348257550124,1.5,2.069721381408491,-18.70746042307749,4.601664260575092,29.64922027400314,2.6321369216044945,0.732012831534402,1.5,2.7320299338778478,15.541563317305314,2.9032224744396684,27.23283616159421,34.2490237403828,-74.31566696358514,-76.74908629689416,-74.34258821487623,-76.73205107599408,1,1,1,1,7,0,-15.0,0.0,-15.0,1,0,15.0,0.0,15.0,7,0,-15.0,1,0,15.0,-37.52156229405845,-37.52156229405845,1,-1.0903566861256417,-2.785146635576275,0.8302331346573939,0.6103272319971255,1.4405603666545193
42,58,0.0,-0.01,1.5,0.0,0.01,1.5,2.365477961378939,-0.7481082633452204,1.5,2.4809578713583313,-17.550128086646502,4.106696490857738,28.072188789083174,1.9912265166683196,1.2029393468496654,1.5,2.326380474660615,31.137004813426746,3.886416282383396,28.63973085171482,48.68713290007325,-75.89269844850512,-75.36376885029551,-75.91381183351271,-75.32515638587347,1,1,1,1,7,0,-15.0,0.0,-15.0,2,0,30.0,0.0,30.0,7,0,-15.0,2,0,30.0,-41.44106914109797,-41.44106914109797,1,-2.278608590865527,-1.432599989496891,0.6706148439650349,0.7815849826590221,1.452199826624057
43,59,0.0,-0.01,1.5,0.0,0.01,1.5,2.4069862055494173,-0.729685763556177,1.5,2.5151588234625946,-16.864852014166384,4.20344020360011,27.952730374364503,1.7371775596456678,1.9008982065008477,1.5,2.575111621894208,47.57668558084058,1.3426042880262243,27.763061522893793,64.44153759500696,-76.0121568632238,-76.25162339468956,-76.032193733937,-76.20182571469451,1,1,1,1,7,0,-15.0,0.0,-15.0,3,0,45.0,0.0,45.0,7,0,-15.0,3,0,45.0,-24.587614655116436,-24.587614655116436,1,-2.2360795537539806,-2.594815041420293,0.6758831951258937,0.6324518932998879,1.3083350884257816
44,60,0.0,-0.01,1.5,0.0,0.01,1.5,1.9617079175297716,-0.5367092719808669,1.5,2.0338030377421568,-15.301269376673755,1.6407909934279599,29.799079788397222,1.2661572942744008,2.1930487640572,1.5,2.532314588548801,60.0,2.5788197989422397,27.913463570223747,75.30126937667376,-74.16580744919108,-76.11083275190123,-74.18834727265912,-76.05142366736455,1,1,1,1,7,0,-15.0,0.0,-15.0,4,0,60.0,0.0,60.0,7,0,-15.0,4,0,60.0,-6.354600111931953,-6.354600111931953,1,-0.20990071574200397,-2.0891852794410397,0.9655574585063269,0.694329612034018,1.659887070540345
45,61,0.0,-0.01,1.5,0.0,0.01,1.5,2.4700991567685757,-0.8208528129580993,1.5,2.602919358107364,-18.382459052464355,2.0600230450218526,27.655336419989254,1.6058920118781246,-1.6099086611165272,1.5,2.273916236573366,-45.07156442605398,2.359902449734401,28.84563313427411,26.689105373589626,-76.30955081759905,-75.11925410331418,-76.33059771867819,-75.17334217355877,1,1,1,1,7,0,-15.0,0.0,-15.0,5,0,-45.0,0.0,-45.0,7,0,-15.0,5,0,-45.0,-7.702810956764145,-7.702810956764145,1,-2.9594649603358363,-1.212057002561747,0.5906134988145336,0.8126826417611692,1.4032961405757027
46,62,0.0,-0.01,1.5,0.0,0.01,1.5,1.9828220748683296,-0.5768513794099033,1.5,2.065028061434579,-16.221003917053203,4.06864252776778,29.667222580198302,1.825196056870258,-1.0720799125985025,1.5,2.1167654534718654,-30.429036729513115,1.0526112166893817,29.461358239510748,14.208032812459912,-74.29766465738999,-74.50352899807754,-74.32116323864219,-74.54509252103725,1,1,1,1,7,0,-15.0,0.0,-15.0,6,0,-30.0,0.0,-30.0,7,0,-15.0,6,0,-30.0,-18.698920047503936,-18.698920047503936,1,-0.7819557438148164,-0.789546051316707,0.8759583712269102,0.8748113869991077,1.750769758226018
